prompt,prefix,suffix
"Japanese text “初笑いしよう” cheerful man with messy hair in beige hoodie, laughing, text color gold, balanced composition  ","high-quality 15D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “馬のように走れ！” energetic man with brown ponytail, forward stance, text color red, HDR light  ","high-quality 16D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “新春ファイト！” determined man with dark hair, clenched fist, text color orange, front HDR  ","high-quality 17D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “運気上昇中！” smiling man with silver-gray hair, thumbs up, text color gold, soft HDR light  ","high-quality 18D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “主役は俺だ！” confident man with spiky hair, smirking slightly, text color black, bright contrast  ","high-quality 19D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “今年も突っ走る！” athletic man with ponytail, running pose, text color red, vivid HDR  ","high-quality 20D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “お正月モードON！” lively man with long brown hair, waving hand, text color orange, balanced tone  ","high-quality 21D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “ハッピーニューイヤー！” cheerful man with short blond hair, smiling brightly, text color gold, front HDR  ","high-quality 22D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “馬男参上！” bold man with dark brown hair in horse hoodie, cool grin, text color red, dynamic framing  ","high-quality 23D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “正月から全開！” energetic man with black ponytail, hands in pockets, text color orange, soft HDR  ","high-quality 24D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “全力疾走中！” man with messy silver hair, mid-run pose, text color gold, bright HDR lighting  ","high-quality 25D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “馬の気持ちで！” calm man with short brown hair, relaxed expression, text color red, side lighting  ","high-quality 26D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “今年もよろしく！” gentle man with chestnut hair, polite bow, text color black, front HDR  ","high-quality 27D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “おめでとう2026！” bright man with wavy hair, cheerful grin, text color gold, vivid HDR light  ","high-quality 28D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “新しい年へ！” confident man with ponytail and sharp eyes, text color orange, warm HDR tone  ","high-quality 29D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “走り出す準備OK！” athletic man stretching arms, text color red, balanced HDR  ","high-quality 30D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “馬力全開！” smiling man with short brown hair, clenched fists, text color gold, vivid HDR light  ","high-quality 31D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “正月気分！” relaxed man with long hair, calm smile, text color black, soft front light  ","high-quality 32D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “スタートダッシュだ！” lively man with spiky brown hair, mid-motion pose, text color orange, strong HDR  ","high-quality 33D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “笑顔でいこう！” cheerful man with short silver hair, open hand gesture, text color red, front HDR  ","high-quality 34D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “2026年、走る！” bold man with dark hair and confident stance, text color gold, balanced HDR  ","high-quality 35D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “幸せ届けます！” kind man with ponytail, gentle smile, text color orange, soft HDR tone  ","high-quality 36D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “駆け抜ける一年に！” cool man with short black hair, calm expression, text color red, HDR lighting  ","high-quality 37D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “新春ダッシュ！” energetic man with chestnut hair, jumping pose, text color gold, vivid HDR  ","high-quality 38D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “笑顔でスタート！” relaxed man with brown hair and soft eyes, text color orange, front HDR  ","high-quality 39D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “正月を楽しもう！” cheerful man with shoulder-length hair, laughing, text color red, balanced tone  ","high-quality 40D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “馬のように元気！” playful man with messy hair, thumbs up, text color gold, front HDR light  ","high-quality 41D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “福を運ぶ男” calm man with wavy hair, slight smile, text color orange, HDR light  ","high-quality 42D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “新年スマイル！” bright man with dark hair, front-facing smile, text color red, balanced HDR  ","high-quality 43D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “頑張るぞ！” determined man with short hair, focused eyes, text color black, HDR tone  ","high-quality 44D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “全力スマイル！” cheerful man with silver hair, wide grin, text color gold, vivid HDR  ","high-quality 45D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “お正月チャージ！” lively man with ponytail and scarf, dynamic pose, text color orange, HDR contrast  ","high-quality 46D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “走り抜けよう！” strong man with brown hair, mid-run, text color red, HDR lighting  ","high-quality 47D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “のんびり行こう” relaxed man with long black hair, hands behind head, text color gold, soft HDR  ","high-quality 48D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “幸先いいスタート！” cheerful man with wavy hair, open smile, text color orange, front HDR  ","high-quality 49D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “今年もいい年に！” kind man with chestnut hair, gentle eyes, text color red, balanced light  ","high-quality 50D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “お正月スマイル！” joyful man with short hair, looking at camera, text color gold, front HDR  ","high-quality 51D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “走る準備完了！” confident man with ponytail, arms crossed, text color orange, HDR tone  ","high-quality 52D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
"Japanese text “俺が福男！” bold man with short brown hair, pointing at himself, text color red, HDR lighting  ","high-quality 53D-style digital render of a handsome man celebrating the New Year,  
realistic anime-inspired style with soft HDR lighting and vivid color contrast,  
set against a solid bright sky-blue background (flat color, no gradient, no transparency),  
the entire head and hairstyle must be fully visible with clear space above,  
centered framing showing head to waist,  
moderately large bold Japanese text,  
automatically scaled to fit safely within the frame without touching edges,  
placed near the character but not overlapping face or hands,  
outlined with subtle dark border for readability and contrast (no white outline),  
maintains consistent margin and balanced placement across all images,  
natural winter light, calm confident mood.  

#",
