prompt,prefix,suffix
"A cat wrapped in a scarf, Japanese text “冬仕様”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat drinking milk with steam rising, Japanese text “ぬくぬく～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat jumping away from cold floor, Japanese text “ひゃっ！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sharing blanket with another cat, Japanese text “ぎゅっ♡”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat glaring at human for moving heater, Japanese text “そこ置くな！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat with snow on its head, Japanese text “冷たいんですけど！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat stretching by the heater, Japanese text “のび～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat curled up like a ball on the sofa, Japanese text “こたつの民”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sneezing adorably, Japanese text “へっくし！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat lying flat near warm air vent, Japanese text “風サイコー”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat peeking out from under futon, Japanese text “まだ出ない”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat holding a cup with both paws, Japanese text “ぬくもり～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat touching window glass and freezing, Japanese text “ひゃっこ！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat hiding inside laundry basket, Japanese text “ここあったかい”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sitting on human’s lap refusing to move, Japanese text “ここから離れない”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat in knit hat glaring, Japanese text “似合ってる？”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat walking on snow and regretting, Japanese text “足が冷たい！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat lying belly-up by heater, Japanese text “極楽～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sniffing steaming cup, Japanese text “いい香り♡”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat curled on cushion beside human, Japanese text “一緒がいちばん”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat trying to reach the heater button, Japanese text “もうちょい！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat licking paw with steam around, Japanese text “あったまる～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat wrapped in towel after bath, Japanese text “しあわせ…”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat holding tail for warmth, Japanese text “マイこたつ”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat glaring at snowman outside, Japanese text “誰コイツ？”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat running after snowflake, Japanese text “つかまらにゃい！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat shivering in cardboard box, Japanese text “ぼくの家…寒い…”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat resting chin on mug, Japanese text “ぬくもり吸収中”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat pushing heater button accidentally, Japanese text “あっ…消えた”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat hugging plush toy tight, Japanese text “もう離さない”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat climbing blanket mountain, Japanese text “山頂あったか！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat with red nose from cold, Japanese text “風邪かも…”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat peeking from kotatsu edge, Japanese text “呼んだ？”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat lying with human in bed, Japanese text “人間湯たんぽ♡”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat with cup noodles in front, Japanese text “見るだけで温まる”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat watching TV with heater glow, Japanese text “冬、最高”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sitting on a steaming pot lid, Japanese text “ここ特等席！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat wrapped in curtain for warmth, Japanese text “即席ブランケット”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat shaking off snow outside door, Japanese text “早く開けて！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat with sleepy eyes near fire, Japanese text “おやすみ～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat under thick blanket with tail out, Japanese text “しっぽも寒い”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat smiling softly at sunrise through frost, Japanese text “今日も寒いね”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"Warm and softly colored digital illustration of a cute fluffy cat in winter. 
Soft light and gentle shadows, warm room tone contrasting cold snow outside. 
The cat looks expressive and cozy but clearly feeling the chill, drawn in semi-anime watercolor style.

A cat sitting by a frosty window with tiny paw prints on the glass, tail curled tightly around its body, 
Japanese text “凍える…”
Delicate lighting with snow reflection, visible breath, pastel color palette, high resolution, 
clear composition with cozy and heartwarming winter atmosphere perfect for LINE stickers.",,
