prompt,prefix,suffix,title,done
"Playful peace sign, modern cute kimono style. Text:「あけおめ」","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.339 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Hands gently clasped as she makes a wish. Text:「いいことたくさんありますように」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.340 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Soft dreamy eyes and warm glowing smile. Text:「幸せいっぱいの1年になりますように」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.341 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Playful teasing smile holding an envelope. Text:「お年玉待ってます」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.342 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Gentle bow holding a New Year envelope. Text:「お年玉ありがとう」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.343 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
"Traditional formal kimono, elegant dignified smile. Text:「謹賀新年」","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.344 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
"Bright soft smile, gentle winter atmosphere. Text:「今年もよろしくお願いします」","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.345 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Casual relaxed sweet smile. Text:「ことよろ」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.346 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Subtle bow with mature soft expression. Text:「本年もよろしくお願いします」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.347 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Hopeful glowing eyes under morning light. Text:「良い年になりますように」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.348 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
Tired but relieved kimono woman relaxing on a cushion. Text:「ゆっくり休みます」,"hyper realistic photo, shot on Nikon Z9 with 85mm f/1.349 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
"Energetic morning stretch, healthy warm aura. Text:「健康第一」","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.350 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",gpt_kimonogirl,0
